7.10,73,916,8.80,84.10
48.20,63,381,10.00,24.90
5.20,60,181,7.50,31.50
25.70,89,888,6.20,21.40
12.60,81,642,2.60,75.10
19.60,35,659,8.30,3.20
5.30,18,627,0.80,90.30
46.80,31,736,1.40,8.60
40.40,39,309,4.80,77.40
12.00,65,275,11.80,87.30
0.00,6,734,7.50,7.80
7.10,99,507,11.00,23.00
43.50,38,578,11.20,10.30
26.40,95,339,5.90,70.80
45.50,89,209,8.10,20.30
3.30,46,744,0.30,81.60
32.70,68,812,4.20,11.60
45.60,9,964,5.10,8.10
6.00,11,512,11.70,81.60
34.70,7,544,0.70,91.00
21.60,66,262,7.60,81.60
17.00,30,952,4.60,3.60
30.60,12,677,4.00,91.40
23.70,31,23,5.40,83.50
25.70,76,12,1.50,3.20
29.00,88,563,0.30,26.10
46.90,8,197,4.70,24.40
44.70,92,519,11.20,63.50
46.00,48,137,8.30,50.10
12.90,81,603,0.10,50.20
20.10,68,423,4.90,33.40
29.90,71,865,1.30,85.80
24.70,30,11,3.90,76.90
1.50,86,477,4.70,41.10
37.10,0,991,7.80,67.00
42.40,57,219,4.50,26.10
20.70,26,492,4.50,92.50
18.40,71,806,1.90,10.10
0.90,62,586,9.90,18.50
6.90,80,582,2.60,37.20
28.00,30,383,11.50,100.90
42.40,53,613,9.30,12.10
18.70,43,569,3.00,66.40
37.30,40,249,4.80,97.70
6.20,12,752,7.40,65.60
8.00,20,717,1.00,33.00
42.30,32,504,10.10,51.30
7.10,0,872,2.00,14.40
23.80,49,807,10.20,72.80
15.20,40,709,2.70,4.70
3.90,12,840,9.70,79.30
35.70,16,278,2.20,67.00
29.10,49,979,7.20,33.60
41.40,28,745,1.10,18.80
24.60,90,668,6.30,95.60
3.70,1,24,0.80,65.80
15.40,13,635,11.60,46.90
1.70,29,94,11.50,39.10
5.20,23,188,0.60,67.70
47.10,1,144,8.70,11.70
9.10,4,294,5.50,56.80
12.00,68,399,1.40,16.50
6.20,30,113,10.50,26.20
12.10,95,821,5.00,24.80
40.90,90,616,11.60,56.80
23.90,54,319,8.50,16.30
38.40,70,813,0.40,100.40
38.40,63,394,10.00,35.30
22.90,17,385,11.50,58.50
18.50,44,420,3.50,83.20
44.50,52,679,2.60,14.50
47.30,69,33,7.50,59.20
11.50,77,808,7.80,28.60
31.60,74,439,1.20,93.40
7.50,89,755,1.90,51.50
2.60,63,506,4.90,58.40
1.90,97,808,3.10,9.40
30.90,9,775,7.40,83.70
0.60,25,317,8.70,61.40
12.40,76,150,9.40,90.80
9.90,99,378,9.30,11.70
26.30,5,322,4.00,44.00
16.80,85,370,3.30,76.60
11.80,57,266,6.90,76.30
33.70,62,720,3.80,19.30
0.40,58,304,8.50,98.00
7.80,46,955,0.60,56.70
10.40,93,114,10.70,63.90
17.30,2,563,7.70,58.90
3.80,73,303,1.80,38.60
23.30,32,824,9.00,7.10
20.30,0,203,2.30,38.00
32.40,79,780,1.20,16.10
20.00,83,879,7.00,11.90
30.10,99,746,8.40,21.80
10.80,64,771,3.00,6.10
18.40,80,205,5.30,63.50
17.80,88,783,6.40,35.70
10.30,66,690,9.50,99.20
41.00,7,352,8.90,70.10
41.70,25,414,8.20,9.40
11.90,20,373,10.50,45.30
4.00,56,166,6.20,65.60
39.80,52,867,9.10,32.10
11.50,71,728,0.00,53.30
13.40,11,350,1.70,66.50
6.50,16,442,0.10,41.10
36.10,8,324,11.00,17.50
41.90,20,781,5.70,57.80
49.60,67,384,10.60,67.70
10.80,91,384,3.40,42.80
39.80,67,825,10.50,86.80
40.40,27,34,4.60,31.30
2.40,11,865,4.70,33.50
10.70,92,415,5.90,3.50
14.90,29,579,9.50,8.80
20.70,89,800,2.80,72.80
46.70,19,321,4.90,12.50
39.40,84,912,6.70,56.50
25.90,61,976,11.30,45.80
29.50,3,4,11.70,68.50
0.30,6,454,8.20,28.40
39.50,0,217,7.20,1.70
29.90,62,48,8.30,13.10
7.60,21,466,7.00,38.50
27.20,93,312,4.10,50.20
39.40,3,570,7.60,21.10
19.00,86,752,10.30,54.50
42.60,31,311,7.10,85.00
33.80,57,891,9.00,0.60
11.40,34,91,6.10,22.20
13.10,84,890,7.90,19.70
15.20,81,561,4.20,82.90
10.90,62,377,6.70,3.60
9.60,12,299,10.20,36.40
1.50,50,918,9.10,36.50
28.50,10,57,1.70,87.60
18.00,75,421,9.20,61.30
35.50,50,889,8.40,59.80
14.00,16,92,4.00,55.10
1.40,87,196,4.10,44.50
43.90,29,871,3.00,64.90
13.20,80,410,6.20,72.80
0.60,80,575,3.00,70.30
24.00,61,852,4.80,54.30
12.90,45,14,10.90,14.00
35.40,55,743,3.10,15.60
14.70,83,459,3.80,52.70
42.50,84,878,8.70,46.70
13.90,62,728,6.30,16.30
28.00,40,10,6.70,92.10
39.60,44,431,0.20,76.40
21.00,28,19,11.70,85.30
2.80,81,8,3.90,66.90
3.90,87,461,4.40,40.60
9.70,36,274,10.90,81.10
10.90,67,266,7.30,35.50
31.20,35,874,4.80,5.70
40.10,46,89,4.30,39.10
13.80,21,230,6.00,82.40
32.90,30,194,9.90,39.20
22.10,53,81,8.80,45.00
49.90,4,120,4.50,81.60
38.20,18,80,0.00,71.00
15.90,83,385,6.90,98.20
31.00,40,54,4.10,87.90
22.30,10,469,1.90,72.10
20.40,69,846,6.20,49.40
12.10,20,519,5.40,74.00
28.20,93,260,9.60,96.30
43.40,17,639,2.60,77.10
28.00,89,836,10.20,20.70
11.30,72,851,0.50,67.30
25.00,12,553,9.70,81.50
44.00,58,251,6.90,66.80
26.60,62,633,10.30,26.40
28.90,42,119,6.50,8.70
20.80,0,748,0.50,78.00
33.20,63,192,1.90,67.60
7.90,31,769,10.60,97.40
37.60,15,814,5.70,41.20
13.70,74,231,0.40,24.00
9.40,29,999,0.10,58.90
0.90,83,407,2.30,60.10
46.30,29,253,1.80,11.30
26.20,87,768,11.10,95.10
24.20,70,445,8.70,93.30
35.90,79,571,4.80,76.70
29.60,8,838,8.60,18.50
46.90,88,276,4.70,20.80
20.80,98,683,1.10,10.70
28.30,78,661,7.60,54.80
27.20,23,119,5.80,1.50
12.20,4,475,7.10,24.80
20.80,34,610,9.50,37.50
37.60,63,687,10.30,57.40
14.30,99,156,2.30,91.70
15.00,67,330,10.50,86.20
6.00,91,585,4.20,62.00
17.40,85,200,8.00,88.00
28.30,2,199,9.60,84.90
22.50,89,725,9.90,43.10
6.30,62,514,2.90,63.00
12.10,58,375,8.00,88.40
47.00,11,508,2.60,82.50
4.10,39,962,2.60,22.20
38.10,35,493,10.10,57.30
43.50,92,957,8.30,68.60
32.40,69,347,0.30,44.60
3.10,37,807,7.40,74.60
33.60,50,938,8.50,5.20
1.20,12,181,11.60,28.80
45.40,30,31,4.60,38.90
10.80,81,919,5.90,24.90
15.70,20,999,2.20,63.10
36.40,25,30,1.20,13.00
31.10,17,834,10.50,68.00
44.50,42,201,7.20,27.20
29.80,81,441,8.90,92.20
45.80,13,32,0.50,63.10
16.10,51,904,8.50,33.30
44.80,18,636,7.90,66.30
17.20,12,219,6.70,36.30
11.50,10,819,10.20,16.00
49.90,83,8,1.00,12.50
49.60,53,617,8.90,3.30
32.40,57,329,0.40,62.70
36.20,52,259,1.60,35.90
36.30,3,890,11.50,63.70
11.30,76,31,10.30,62.20
42.30,71,791,1.00,31.40
31.80,10,887,2.30,15.90
4.60,38,562,6.20,41.10
4.00,58,341,9.70,92.20
7.50,4,937,7.30,35.90
15.70,81,697,5.70,1.40
16.00,99,459,7.60,31.30
49.10,61,49,0.30,73.40
9.50,31,238,1.10,41.70
44.50,24,120,7.90,84.50
11.80,32,257,4.20,28.00
17.80,43,630,8.70,27.50
30.80,16,863,11.70,48.50
27.40,5,307,3.80,49.90
16.80,26,29,9.20,59.30
23.90,83,203,9.40,26.50
15.00,79,436,1.00,32.80
8.60,47,981,2.60,13.40
17.60,58,470,8.60,0.70
8.20,56,734,5.00,52.40
29.70,62,73,9.70,17.30
44.70,20,739,0.10,41.00
17.20,1,18,1.00,57.00
13.90,70,868,10.50,5.10
4.50,10,217,9.40,76.40
21.50,87,546,9.10,54.00
44.30,9,775,6.40,97.40
7.70,77,875,2.40,20.90
30.00,17,183,10.60,83.50
34.70,21,516,2.00,7.70
44.00,26,581,11.80,35.20
28.30,6,312,2.60,23.30
11.90,92,296,9.40,71.00
42.10,80,815,0.30,15.70
39.90,61,465,7.90,79.60
9.70,27,581,1.50,69.20
18.70,79,553,4.10,100.60
30.80,1,272,1.90,13.70
20.10,77,59,8.40,12.50
45.40,95,177,0.80,53.30
37.50,68,754,5.20,81.60
8.00,62,142,1.00,62.10
17.50,62,620,8.40,93.00
47.10,51,363,2.90,66.40
21.20,88,223,11.60,70.20
44.60,19,889,7.20,47.60
6.40,44,365,1.50,43.60
40.60,91,491,11.70,30.90
49.90,85,22,4.20,40.30
47.30,33,876,11.80,20.60
36.50,81,630,5.50,44.50
10.60,14,421,0.30,13.50
48.50,62,555,0.00,76.00
20.10,19,547,7.20,59.60
30.10,56,501,0.20,75.50
43.50,57,454,0.10,41.30
2.60,30,86,11.00,30.10
29.80,87,301,9.60,93.80
9.60,74,88,3.20,55.60
22.10,74,155,9.10,88.40
16.70,36,656,5.40,4.00
13.30,36,600,11.00,19.60
23.70,7,108,8.50,16.60
7.10,61,833,0.40,69.90
44.00,38,859,3.30,3.50
12.90,80,711,10.30,69.80
31.00,64,938,2.80,50.80
38.00,42,687,10.50,71.00
0.50,20,903,10.20,80.80
27.40,35,115,3.40,86.00
43.20,81,6,7.80,32.00
5.70,97,986,11.30,6.60
1.90,27,82,5.10,32.60
11.10,96,595,9.60,44.00
3.30,22,357,4.30,46.40
41.70,63,857,1.70,87.10
30.40,30,622,2.90,32.30
39.40,92,913,0.30,81.50
37.70,40,387,7.80,46.00
38.50,1,447,4.40,47.60
38.90,69,319,4.20,56.70
9.50,16,562,0.50,64.30
4.50,14,105,6.30,19.80
23.80,45,59,0.70,1.10
4.20,77,498,8.50,43.00
3.30,70,670,0.80,73.20
5.10,5,300,0.40,73.80
8.40,8,785,11.10,100.40
44.80,56,389,3.50,61.30
37.60,36,943,10.70,6.60
44.80,81,381,0.50,79.30
6.80,93,565,3.70,81.00
7.40,29,526,1.50,56.60
7.90,25,357,7.10,26.10
43.40,94,325,3.90,13.20
32.00,29,53,11.40,18.60
18.60,18,704,2.20,20.80
27.10,15,27,1.80,10.50
22.90,32,761,2.30,9.10
24.30,83,304,11.40,83.90
22.50,92,672,5.30,21.00
49.10,84,305,9.30,64.50
39.30,80,760,5.60,97.00
41.30,74,442,5.30,20.30
39.70,77,991,5.20,65.00
13.60,11,465,10.40,64.80
15.70,16,820,8.20,7.60
25.90,18,41,11.30,23.80
1.10,52,467,7.70,43.70
6.20,60,286,5.90,7.40
8.50,70,513,0.70,41.70
33.70,2,199,11.90,56.90
5.50,18,618,9.50,75.40
46.00,72,966,2.90,85.40
8.40,77,780,11.80,76.80
11.00,95,852,0.20,93.20
35.00,60,301,4.60,73.80
43.40,49,624,8.40,74.10
7.20,3,638,9.50,68.30
6.90,0,857,9.90,29.40
47.10,91,528,1.00,51.50
14.70,53,524,7.90,76.60
49.00,78,231,9.70,100.40
11.80,53,270,4.80,92.70
25.70,16,158,8.70,62.00
21.90,27,751,4.40,41.60
5.50,84,11,7.90,75.90
16.20,90,974,10.10,41.40
1.50,17,293,0.40,96.80
10.90,2,258,2.70,7.60
33.90,50,8,9.20,63.30
8.70,5,811,9.40,18.70
39.40,69,814,3.50,0.70
3.00,60,867,7.60,35.60
49.10,37,322,8.70,17.80
23.70,71,888,8.20,22.20
3.80,28,13,1.00,43.60
11.60,88,365,7.80,87.70
31.30,46,122,8.70,83.10
16.80,42,729,6.50,10.30
2.80,15,397,10.80,23.20
11.90,96,326,4.20,9.70
44.20,43,311,1.80,67.70
11.20,27,515,1.40,37.30
23.30,39,901,4.10,16.90
2.30,27,748,8.10,47.90
26.30,81,730,11.40,17.90
27.50,47,680,0.60,81.70
2.10,27,38,7.70,19.70
42.20,41,738,9.90,71.80
30.60,73,843,10.40,71.10
5.50,8,40,7.40,93.50
40.30,57,159,10.20,37.90
32.70,4,261,4.40,83.40
4.70,8,948,11.20,61.70
28.30,54,564,3.00,36.00
29.40,85,304,11.60,90.00
24.90,1,590,11.20,56.40
28.70,64,160,1.00,80.40
5.80,23,69,10.70,71.40
20.90,57,237,0.20,76.20
37.80,67,152,3.30,3.10
0.50,27,232,10.90,62.50
43.00,18,217,2.10,83.90
29.90,12,793,6.00,15.90
8.60,68,190,0.20,65.30
7.80,31,441,11.10,49.70
44.30,46,978,11.00,12.30
7.20,69,232,4.80,63.00
0.40,26,594,7.80,75.90
46.00,1,569,1.20,19.80
39.90,79,512,11.40,12.40
27.10,91,644,3.70,35.60
32.30,38,911,10.30,64.00
30.90,37,873,5.90,23.80
31.60,75,75,2.50,17.80
47.70,61,162,10.50,51.70
16.50,43,325,6.20,80.30
30.30,29,12,9.60,52.30
12.80,76,952,7.60,83.90
46.40,9,396,11.50,43.30
5.00,46,404,7.70,82.20
16.70,87,784,11.00,76.00
11.60,42,790,6.00,66.40
49.00,57,66,11.80,48.80
38.00,46,501,5.90,3.70
28.60,96,476,0.20,93.90
0.60,66,487,3.60,97.60
40.40,1,633,10.70,11.60
27.80,35,89,8.40,88.80
31.30,23,883,8.40,26.90
35.50,81,162,3.40,63.60
33.90,26,128,11.60,71.10
15.30,81,419,6.20,87.10
43.00,83,501,1.20,82.00
42.40,6,432,2.60,20.90
42.20,75,134,2.90,59.70
43.60,64,795,2.40,69.10
42.40,42,870,1.50,62.20
46.00,97,796,10.00,76.10
2.20,17,775,7.80,35.70
16.60,37,432,0.40,64.90
31.30,85,395,4.40,7.50
36.00,26,115,7.80,88.90
18.70,79,97,5.00,91.10
49.20,22,528,8.90,61.40
14.70,33,687,7.00,41.00
5.20,72,170,2.40,71.90
31.90,87,587,1.90,4.10
46.10,53,703,10.80,28.60
13.70,94,928,7.80,4.00
17.90,23,330,11.30,41.40
31.10,89,146,11.60,72.60
34.50,74,876,3.50,72.00
12.70,13,308,6.20,96.10
10.60,68,854,3.30,75.50
4.30,67,619,5.00,69.60
8.90,69,411,1.50,32.50
25.50,76,220,4.20,37.40
13.50,90,786,2.30,67.20
13.60,72,896,11.50,27.90
49.90,0,871,6.70,38.60
48.70,47,779,0.00,54.80
26.80,17,761,2.50,85.90
3.50,65,675,8.90,66.10
43.60,85,510,5.20,12.90
37.90,53,446,2.00,80.20
28.20,96,459,8.70,14.90
13.50,36,903,11.90,85.30
26.30,15,344,8.90,70.30
7.20,41,742,2.30,28.50
29.30,23,992,10.60,92.30
17.80,54,609,10.00,5.40
40.10,1,508,0.40,86.40
46.10,82,937,4.20,85.60
20.10,15,530,9.60,73.00
14.30,12,826,9.70,50.50
19.70,70,366,0.10,65.10
23.50,47,501,1.10,44.60
9.70,64,562,3.50,59.60
39.60,65,923,11.10,81.10
49.70,86,43,9.30,52.40
7.10,73,916,8.80,84.10
48.20,63,381,10.00,24.90
5.20,60,181,7.50,31.50
25.70,89,888,6.20,21.40
12.60,81,642,2.60,75.10
19.60,35,659,8.30,3.20
5.30,18,627,0.80,90.30
46.80,31,736,1.40,8.60
40.40,39,309,4.80,77.40
12.00,65,275,11.80,87.30
0.00,6,734,7.50,7.80
7.10,99,507,11.00,23.00
43.50,38,578,11.20,10.30
26.40,95,339,5.90,70.80
45.50,89,209,8.10,20.30
3.30,46,744,0.30,81.60
32.70,68,812,4.20,11.60
45.60,9,964,5.10,8.10
6.00,11,512,11.70,81.60
34.70,7,544,0.70,91.00
21.60,66,262,7.60,81.60
17.00,30,952,4.60,3.60
30.60,12,677,4.00,91.40
23.70,31,23,5.40,83.50
25.70,76,12,1.50,3.20
29.00,88,563,0.30,26.10
46.90,8,197,4.70,24.40
44.70,92,519,11.20,63.50
46.00,48,137,8.30,50.10
12.90,81,603,0.10,50.20
20.10,68,423,4.90,33.40
29.90,71,865,1.30,85.80
24.70,30,11,3.90,76.90
1.50,86,477,4.70,41.10
37.10,0,991,7.80,67.00
42.40,57,219,4.50,26.10
20.70,26,492,4.50,92.50
18.40,71,806,1.90,10.10
0.90,62,586,9.90,18.50
6.90,80,582,2.60,37.20
28.00,30,383,11.50,100.90
42.40,53,613,9.30,12.10
18.70,43,569,3.00,66.40
37.30,40,249,4.80,97.70
6.20,12,752,7.40,65.60
8.00,20,717,1.00,33.00
42.30,32,504,10.10,51.30
7.10,0,872,2.00,14.40
10.30,41,882,1.40,35.10
36.90,71,160,1.50,93.70
5.20,7,880,3.30,77.20
46.90,38,14,7.30,3.80
17.90,12,132,10.60,47.40
29.00,47,884,5.30,65.10
19.90,45,138,5.30,87.20
2.30,2,749,11.40,78.40
0.20,91,186,3.40,53.10
35.00,77,982,2.00,83.90
41.80,74,210,6.70,68.10
8.10,91,733,0.30,58.30
27.10,84,440,0.60,4.30
12.20,54,631,8.90,93.20
47.50,1,818,7.50,32.90
7.20,7,853,5.00,50.30
11.80,76,823,3.90,16.20
6.50,35,588,6.40,9.40
48.80,20,793,7.60,8.70
49.60,73,739,1.60,5.40
6.00,61,417,1.90,84.80
34.20,96,460,1.80,66.40
22.40,50,436,1.90,68.10
24.90,69,443,4.50,56.20
2.50,87,78,9.20,59.30
25.20,81,160,7.10,0.80
40.50,89,257,1.50,28.50
23.90,5,936,8.80,38.10
35.50,88,666,5.70,72.60
2.60,69,390,3.10,5.00
24.80,0,594,10.50,76.10
31.90,20,275,1.50,61.10
19.50,95,139,6.40,79.70
13.50,26,196,6.10,32.50
34.60,79,480,3.80,58.60
3.90,91,598,0.00,75.00
10.80,0,938,2.70,53.20
15.50,98,856,6.30,20.90
15.20,70,100,9.60,16.20
37.50,90,724,11.90,62.80
46.10,67,750,8.60,52.80
32.20,19,66,2.70,0.30
49.70,71,947,1.50,61.40
27.10,66,760,10.70,74.50
1.40,74,97,10.70,41.60
2.70,97,1,6.00,48.40
28.30,91,197,11.90,73.30
36.90,89,498,3.50,28.40
11.30,4,733,5.20,28.10
35.30,88,162,10.80,4.60
36.90,37,511,4.00,62.80
38.50,80,997,2.30,52.20
34.40,26,474,7.30,78.60
16.60,90,268,5.00,99.70
38.00,94,365,5.70,5.10
26.10,82,948,0.80,75.50
40.80,22,642,0.00,57.90
3.00,2,197,6.10,80.70
8.70,26,689,1.00,28.70
32.50,23,213,8.10,30.40
22.10,37,521,10.60,19.50
41.10,69,624,6.30,98.30
20.70,90,608,10.50,27.90
16.50,94,133,10.60,36.30
1.90,91,491,8.50,97.70
8.00,29,902,3.60,73.90
42.00,29,415,8.20,33.90
26.40,85,207,4.20,20.90
26.30,86,193,11.20,65.70
45.10,84,692,9.90,51.90
25.50,40,749,1.40,69.20
17.30,7,921,8.00,78.00
45.50,66,95,10.40,89.60
5.20,43,948,1.40,1.60
7.90,95,785,1.60,43.40
6.30,96,471,9.30,20.80
33.40,15,705,7.90,2.30
5.40,19,100,6.40,47.80
35.90,5,820,2.80,76.30
32.60,40,436,6.80,50.60
33.40,24,707,3.10,15.80
42.20,17,692,4.00,54.20
38.30,93,301,2.70,78.90
19.70,14,355,3.80,25.10
12.60,83,301,0.50,54.90
0.50,64,199,6.40,38.10
23.40,0,434,10.30,75.70
35.70,76,545,5.60,52.80
45.80,37,695,1.40,76.40
25.40,13,761,4.60,55.90
42.80,21,799,9.70,36.20
46.30,15,627,10.90,46.80
18.10,38,661,6.10,82.90
9.70,97,426,0.00,69.90
39.60,1,809,4.90,22.40
20.40,63,241,4.90,21.40
4.30,80,120,10.30,38.80
33.70,95,684,9.30,44.60
10.50,87,213,5.60,22.10
3.40,30,266,9.30,33.00
1.50,40,770,3.60,9.30
1.50,91,806,8.10,88.10
26.80,64,48,8.40,6.50
19.80,22,318,6.90,14.20
26.50,7,974,10.50,80.00
34.30,14,750,4.30,18.20
45.40,63,159,9.00,24.60
9.40,19,590,9.80,26.20
37.20,58,872,8.60,4.30
12.90,87,169,0.10,58.70
0.30,43,187,5.60,77.10
28.30,76,182,5.80,66.50
4.10,98,680,1.30,44.60
31.10,61,994,2.90,78.60
48.50,17,808,11.80,100.10
8.60,8,377,0.10,98.20
19.70,50,51,6.60,92.70
3.90,21,996,9.90,4.80
33.90,3,188,1.30,26.40
5.70,70,221,2.40,34.80
4.70,97,691,1.40,52.60
29.40,75,220,0.30,100.20
14.80,3,362,7.80,51.00
2.60,22,852,2.00,53.50
41.20,82,364,2.50,82.20
26.30,72,606,7.60,87.40
1.20,57,369,0.40,74.80
17.10,7,178,9.90,72.00
39.70,5,210,8.70,79.50
45.10,20,840,5.90,76.80
36.60,6,928,11.60,80.60
17.00,39,953,10.00,39.00
12.90,40,469,7.30,69.40
10.00,45,667,10.60,64.60
43.10,59,760,1.70,75.10
3.10,53,585,3.10,53.10
14.50,9,367,5.60,35.80
35.50,57,261,9.20,67.30
25.50,31,265,8.30,35.00
9.50,31,764,7.20,6.80
42.20,90,469,7.50,10.40
45.70,71,856,6.10,74.80
10.20,71,331,0.90,80.90
45.90,41,828,7.30,18.60
6.20,26,47,0.80,98.10
41.60,48,857,2.70,55.30
4.60,54,566,2.20,26.90
9.80,25,931,2.40,39.70
19.30,92,738,2.40,48.00
41.50,69,160,3.60,67.90
11.00,25,112,3.60,44.60
22.30,10,159,11.20,26.60
28.40,93,927,8.80,71.60
38.00,80,373,0.10,32.10
8.90,33,630,4.30,69.30
23.10,7,869,3.90,39.50
47.80,52,926,0.60,17.90
40.60,13,834,2.20,60.40
25.30,40,837,7.60,58.40
22.60,29,58,0.40,77.10
23.80,40,585,10.50,28.90
33.60,81,410,9.60,1.80
28.80,80,39,7.70,20.50
35.50,90,760,1.40,76.80
26.90,26,661,1.40,28.00
0.10,68,714,5.80,40.80
29.60,65,501,1.20,23.20
40.90,16,141,9.20,10.90
45.30,95,673,5.80,15.50
15.00,87,222,11.30,31.30
17.40,52,708,9.90,5.00
49.10,21,967,7.00,98.00
29.40,81,464,3.40,84.30
2.60,12,705,7.30,49.70
41.20,31,671,6.20,92.40
34.20,86,839,3.80,12.70
37.70,76,24,3.20,97.40
46.60,82,996,7.90,0.20
1.70,66,198,0.20,96.10
15.10,20,728,5.40,61.20
45.60,0,908,5.10,44.40
13.90,83,764,4.30,36.70
35.20,60,140,6.30,83.00
22.40,3,384,7.60,78.20
16.40,58,856,3.40,16.40
12.60,66,922,4.10,22.00
5.40,73,356,9.30,55.30
35.80,61,543,6.40,55.10
33.10,94,722,5.90,98.60
43.30,89,675,11.00,12.40
36.50,38,955,0.00,55.50
35.50,28,741,9.20,90.90
36.80,71,133,10.00,93.50
23.90,75,939,7.50,2.80
15.80,57,125,0.20,39.10
38.60,0,921,7.30,27.90
47.10,24,871,0.60,46.90
25.10,2,29,10.40,58.80
24.50,14,299,5.90,85.30
49.50,54,484,3.40,21.00
11.30,18,154,8.80,14.10
23.10,42,336,0.50,81.90
10.50,75,923,9.50,11.20
33.60,7,575,7.60,43.40
22.10,6,316,6.10,100.00
40.00,91,732,1.90,29.60
20.90,58,551,0.60,10.80
36.90,40,295,0.90,46.70
47.30,98,640,6.70,63.80
13.20,74,480,1.30,80.40
34.00,42,758,5.70,39.20
8.60,50,599,10.60,25.20
0.70,53,823,1.80,65.30
35.30,48,858,8.40,40.00
4.90,68,393,11.30,72.90
10.60,43,710,11.40,69.90
28.30,66,901,11.70,32.10
31.30,59,930,6.00,57.70
22.70,48,927,7.50,70.50
1.70,50,206,10.40,29.30
3.40,91,180,9.20,83.80
7.10,22,679,1.90,64.10
48.30,31,934,2.00,13.30
31.50,46,181,9.70,77.70
17.10,76,617,5.50,89.80
24.10,48,223,4.20,68.30
28.30,27,748,8.30,47.60
24.20,96,233,3.10,1.50
7.20,20,391,1.30,42.20
15.80,94,632,5.80,3.00
9.40,90,418,3.00,86.30
48.70,19,648,5.70,46.50
44.40,54,334,2.50,67.60
33.70,70,731,4.90,4.80
17.00,63,542,9.70,97.40
10.70,57,877,0.90,33.00
20.10,75,814,7.50,60.80
2.10,86,562,3.10,30.30
18.20,91,322,5.60,33.90
44.70,21,660,6.60,36.90
49.50,45,234,2.50,75.10
29.80,19,665,6.90,23.60
16.90,94,695,2.80,83.40
29.00,21,468,7.10,98.40
18.70,22,329,4.50,84.20
44.80,36,265,5.70,34.20
46.80,69,233,1.20,57.50
27.00,86,969,0.50,43.60
22.60,32,277,0.80,68.40
9.30,11,157,4.00,3.10
30.00,31,21,3.50,37.70
17.10,19,500,11.30,69.80
3.40,44,610,3.40,61.30
46.80,61,373,3.40,90.10
31.30,57,62,5.90,81.90
48.80,96,76,6.90,83.70
44.50,39,439,4.20,6.20
29.10,28,87,4.30,69.80
10.50,1,106,0.10,83.40
43.30,26,105,4.50,25.10
34.40,72,446,5.30,71.30
41.30,15,959,7.40,62.20
45.60,46,856,6.50,64.80
12.10,41,260,9.00,23.50
14.60,17,795,7.00,40.20
39.20,71,66,0.90,93.30
16.40,25,567,11.30,49.40
29.10,46,873,1.60,3.30
9.70,4,902,0.00,78.40
12.40,84,948,1.30,85.30
23.70,84,510,10.40,38.70
26.50,15,69,6.40,37.50
37.60,81,545,11.30,0.90
17.70,69,334,11.90,63.70
4.40,17,502,3.40,31.50
43.90,27,505,0.40,68.80
1.50,61,278,7.10,10.00
5.60,64,857,0.70,61.10
14.50,74,483,6.30,43.00
12.70,99,616,5.70,67.20
33.50,35,362,4.10,70.50
20.20,8,92,6.30,28.30
19.00,45,23,6.00,15.20
16.80,4,954,4.00,4.30
6.70,78,786,9.60,55.60
23.20,79,863,0.50,63.60
7.50,94,217,2.80,46.40
36.10,26,371,9.00,54.30
28.50,28,978,2.20,90.00
41.20,51,636,3.40,15.30
5.80,3,231,4.50,17.40
11.60,7,889,7.00,14.40
39.40,61,23,8.10,31.10
39.10,5,191,7.60,1.90
31.00,9,913,5.50,50.00
42.00,95,809,3.20,57.50
28.10,76,251,7.70,36.00
19.60,7,337,0.90,25.50
23.90,11,656,8.30,16.60
22.90,66,956,1.40,44.40
25.70,60,438,3.80,36.10
31.80,32,9,9.50,9.60
8.80,46,786,7.90,78.70
10.50,32,493,0.10,67.30
30.80,34,276,1.20,25.50
16.40,59,243,9.70,23.80
45.90,90,798,11.60,35.70
21.70,27,589,0.60,5.20
32.30,11,812,6.70,44.00
2.70,24,663,5.50,52.50
27.20,79,999,3.10,44.90
18.50,81,719,1.50,46.20
37.60,69,430,3.20,46.20
44.40,15,753,8.10,25.20
41.80,65,550,0.30,52.20
16.00,18,848,9.10,64.10
23.70,54,679,1.10,15.90
13.00,74,892,4.70,34.20
14.80,6,76,1.40,18.60
34.00,47,418,9.10,63.40
24.70,21,908,1.50,72.50
24.40,55,569,3.40,31.50
21.90,79,655,6.80,20.10
21.00,64,413,10.40,0.10
46.90,8,949,3.90,97.00
1.50,62,821,5.80,68.70
48.80,49,816,7.80,60.80
32.40,2,47,8.50,9.40
33.80,77,775,5.50,78.00
47.60,96,547,7.40,94.90
24.50,3,589,1.40,46.50
9.80,45,272,0.80,42.50
15.40,6,449,3.20,38.50
15.70,89,336,3.50,61.40
2.50,46,965,2.00,25.60
24.40,52,46,0.30,41.40
23.60,12,343,5.90,10.20
30.30,18,113,3.80,53.80
38.60,33,916,5.50,86.10
17.70,41,847,7.10,16.10
9.80,53,622,4.00,73.50
27.40,48,655,10.10,7.80
14.40,13,891,0.00,42.30
44.40,45,330,10.60,11.60
46.90,19,84,7.60,0.60
19.60,16,116,0.30,59.00
37.20,58,78,1.40,21.50
16.50,89,180,8.80,62.40
2.50,68,880,7.10,27.40
13.40,48,532,8.20,63.90
17.70,71,861,3.20,15.50
4.80,9,756,3.00,35.30
42.40,75,129,4.40,55.90
37.90,28,878,7.60,8.20
30.00,36,484,0.60,10.70
